ID,LICENSE ID,LEGAL_NAME,DOING_BUSINESS_AS_NAME,ADDRESS,CITY,STATE,ZIP CODE
2211489-20160816,2473508,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 6,CHICAGO,IL,60623
2211556-20150316,2378020,REYNA DE SABORES INC.,PALETERIA REINA DE SABORES,3015 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2397086-20150623,2397086,"WHEELS2FREEDOM, LLC",GETTA POLPETTA,2300 S THROOP ST,CHICAGO,IL,60608
2211444-20121229,2211444,PAPA T'S ITALIANO,PAPA T'S ITALIANO,2843 - 2847 W 63RD ST,CHICAGO,IL,60629
2225626-20130116,2225626,NEIGHBOR CAPITAL LLC,NEIGHBOR CAPITAL LLC,1550 N DAMEN AVE,CHICAGO,IL,60622
2602211-20211216,2815643,"PUEBLA ICE CREAM, INC.",PUEBLA ICE CREAM,4221 N KEDZIE AVE 1ST,CHICAGO,IL,60618
2211493-20220816,2868584,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 10,CHICAGO,IL,60623
2385448-20150306,2385448,"PALETERIA CARRUCEL,INC.",PALETERIA CARRUCEL,6317 W GRAND AVE,CHICAGO,IL,60639
2627369-20181101,2627369,"BNT ENTERPRISES, INC",SNAK-O-RAMA,4100 S ASHLAND AVE,CHICAGO,IL,60609
2256463-20150616,2396289,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2845565-20220804,2845565,"CREMERIA SANTA MARIA, INC",COCINA MEXICANA,324 N LEAVITT ST,CHICAGO,IL,60612
1445147-20111016,2111444,PAPA T'S ITALIANO,PAPA T'S ITALIANO,2843 - 2847 W 63RD ST,CHICAGO,IL,60629
2252810-20180316,2575838,RAUL MARTINEZ,PALATERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2252701-20130722,2252701,FELICIANO CORREA & RIGOBERTO CORREA-CORTES,PALETERIA REYNA DEL SUR,3719 E 106TH ST,CHICAGO,IL,60617
2495774-20180116,2567717,ALEJANDRO ARROYO,THUNDERBIRD - ARROYO,1204 W 36TH PL 1ST,CHICAGO,IL,60609
2327399-20150116,2367743,KOSHER Q LLC,MILT'S BBQ,2300 S THROOP ST,CHICAGO,IL,60608
2245997-20130816,2268871,"PALETERIA OSO POLAR, INC.","PALETERIA OSO POLAR, INC",6538 N CLARK ST,CHICAGO,IL,60626
2220948-20210516,2778742,"THE FAT SHALLOT, LLC","THE FAT SHALLOT, LLC",2300 S THROOP ST,CHICAGO,IL,60608
2211299-20130316,2226179,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6855 N CLARK ST,CHICAGO,IL,60626
2183734-20120917,2183734,PAPO'S TACOS INC.,LATIN FUSION,324 N LEAVITT ST 1ST,CHICAGO,IL,60612
2458565-20200716,2731307,BEEYOO PROPERTIES LLC,LA COCINITA FOOD TRUCK CHICAGO,1625  CHICAGO AVE,EVANSTON,IL,60201
2211344-20150516,2387000,FELIPE BENITEZ,PHILLIP'S ICE CREAM,2113 N MAJOR AVE,CHICAGO,IL,60639
2289656-20140918,2289656,DEALICIOUS INC.,DEALICIOUS INC.,2300 S THROOP ST,CHICAGO,IL,60608
2822579-20220308,2822579,LOS PAISAS TACOS INC.,LOS PAISAS TACOS INC.,2300 S THROOP ST,CHICAGO,IL,60608
2458534-20160526,2458534,"CONNIE'S PIZZA, INC.",CONNIE'S PIZZA,2373 S ARCHER AVE 1ST,CHICAGO,IL,60616
2211325-20130316,2226266,RAFAEL MAGALLON,RAFAEL MAGALLON,2215 S KEDZIE AVE,CHICAGO,IL,60623
2589707-20180501,2589707,"PALETERIA BAMBI, INC.","PALETERIA BAMBI, INC.",2051 W 47TH ST,CHICAGO,IL,60609
2211300-20190316,2642760,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2252831-20180316,2575853,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2496637-20170622,2496637,ALEX'S CATERING CORP,PAUL'S CATERING,1204 W 36TH PL,CHICAGO,IL,60609
2564426-20200216,2708081,EL RANCHITO TACOS CORP.,EL RANCHITO TACOS,2300 S THROOP ST,CHICAGO,IL,60608
2211487-20180816,2604718,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 4,CHICAGO,IL,60623
2211378-20160416,2447983,LEONARDO LOPEZ,BAMBI,2051 W 47TH ST,CHICAGO,IL,60609
1476788-20120116,2126011,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING,1204 W 36TH PL,CHICAGO,IL,60609
2211637-20121229,2211637,"TWO ITALIANS DELI & PIZZERIA, INC.","TWO ITALIANS DELI & PIZZERIA, INC.",324 N LEAVITT ST 2,CHICAGO,IL,60612
2374627-20160116,2436513,"CARNITAS,CHELAS AND CHICAS COMPANY #11",PALETERIA Y NEVERIA LA MEXICANA YOGURT AND CHURRO SHOP LTD.,324 N LEAVITT ST 1ST,CHICAGO,IL,60612
2252831-20140316,2314983,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2304276-20141009,2304276,"JL HARRIS GROUP, LLC",SOUTHERN PITCH FOOD TRUCK,2300 S THROOP ST,CHICAGO,IL,60608
2850530-20240123,2850530,MARIA G. NAVARRO,PALETERIA COCKTAILS TROPICALES,4282 S ARCHER AVE,CHICAGO,IL,60632
2641547-20190426,2641547,ERNESTO OZUNA,TAMALES Y RESTAURANT COSTA,10148 S EWING AVE,CHICAGO,IL,60617
2211371-20140416,2309974,LEONARDO LOPEZ,BAMBI,2051 W 47TH ST,CHICAGO,IL,60609
2379911-20150211,2379911,NEIGHBOR CAPITAL LLC,NEIGHBOR CAPITAL LLC,3511 W FILLMORE ST 1ST,CHICAGO,IL,60624
2211638-20130916,2277078,"SUGARPIE BAKERY AND CAFE, LLC","SUGARPIE BAKERY AND CAFE, LLC",324 N LEAVITT ST 1 1,CHICAGO,IL,60612
2541970-20180607,2541970,JUAN RODRIGUEZ,AAA CATERING SERVICE,1204 W 36TH PL,CHICAGO,IL,60609
2211468-20130916,2274186,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2608560-20180727,2608560,"MARTINEZ ICE POPS, INC.",ISLA TROPICAL,3736 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2334778-20140910,2334778,M M MIDWEST TRADING LLC,PIKO STREET KITCHEN,627  ESTES AVE,SCHAUMBURG,IL,60193
2256487-20150616,2396304,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2326363-20160916,2482267,"THE CORNER FARMACY, LLC","THE CORNER FARMACY, LLC",324 N LEAVITT ST,CHICAGO,IL,60612
2956388-20240314,2956388,CASERAS SABOR REAL LLC,CASERAS FOOD TRUCK,135 N KEDZIE AVE,CHICAGO,IL,60612
2211356-20121229,2211356,FELIPE BENITEZ,PHILLIP'S ICE CREAM,4221 N KEDZIE AVE,CHICAGO,IL,60618
2359800-20170616,2524271,GREATER CHICAGO FOOD DEPOSITORY,GREATER CHICAGO FOOD DEPOSITORY,4100 W ANN LURIE PL,CHICAGO,IL,60632
2314213-20140311,2314213,NEIGHBOR CAPITAL LLC,Neighbor Capital,22 E 35TH ST,CHICAGO,IL,60616
2211350-20121229,2211350,FELIPE BENITEZ,PHILLIP'S ICE CREAM,2113 N MAJOR AVE,CHICAGO,IL,60639
2807980-20211007,2807980,UNCLE REMUS SFC 1 LLC,UNCLE REMUS,1900 N AUSTIN AVE,CHICAGO,IL,60639
1804351-20120116,2126019,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING CO,1204 W 36TH PL,CHICAGO,IL,60609
2211492-20160816,2473511,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 9,CHICAGO,IL,60623
2550915-20171004,2550915,JESUS CASTELAN,ABIGAIL'S ICE CREAM,324 N LEAVITT ST 1,CHICAGO,IL,60612
2246931-20130816,2268881,"PALETERIA OSO POLAR, INC.","PALETERIA OSO POLAR, INC.",5633 W DIVERSEY AVE 1ST,CHICAGO,IL,60639
2211590-20190316,2644877,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2578374-20190912,2578374,BYOUNG KYO CHANG,TERIYAKI BOWL,135 N KEDZIE AVE,CHICAGO,IL,60612
2245998-20130405,2245998,"PALETERIA OSO POLAR, INC.",PALETERIA OSO POLAR,6538 N CLARK ST,CHICAGO,IL,60626
2163237-20120702,2163237,LUIS M ALCARAZ,BLUEBERRY,4825 W ARTHINGTON ST,CHICAGO,IL,60644
2211537-20151216,2430944,"PUEBLA ICE CREAM, INC.",PUEBLA ICE CREAM,4601 N ELSTON AVE 1,CHICAGO,IL,60630
2211296-20190316,2642756,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2967177-20240612,2967177,LIQUID KITCHEN LLC,FESTIBOWL,9126  NILE CENTER RD  UNIT C,SKOKIE,IL,60076
2252830-,2252830,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2211456-20121229,2211456,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2211440-20130416,2236674,THE PASTA BOWL COMPANY,The Pasta Bowl and The Other Side Bar,2434-2436 N CLARK ST,CHICAGO,IL,60614
2211486-20180816,2604717,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 3,CHICAGO,IL,60623
2211301-20150316,2375458,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6855 N CLARK ST,CHICAGO,IL,60626
2470587-20230316,2889500,LA HUMITA ON WHEELS INC.,LA HUMITA ON WHEELS,2300 S THROOP ST 1,CHICAGO,IL,60608
2283839-20171116,2558695,"CAP B, INC.",HAROLDS CHICKEN #55,2300 S THROOP ST,CHICAGO,IL,60608
2252806-,2252806,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2574734-20180322,2574734,THE CHI-CHEFF LLC,THE CHI-CHEFF LLC,2300 S THROOP ST,CHICAGO,IL,60608
2664686-20190813,2664686,PHLAVZ LLC,PHLAVZ FOOD TRUCK,2300 S THROOP ST,CHICAGO,IL,60608
2211324-20150316,2375522,RAFAEL MAGALLON,RAFAEL MAGALLON,2215 S KEDZIE AVE,CHICAGO,IL,60623
2535775-20170825,2535775,GUILLERMO SANCHEZ,MEMO'S CATERING,1204 W 36TH PL 1ST,CHICAGO,IL,60609
2256486-20130520,2256486,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2818107-20231216,2937224,DECADENT FLAVOR LLC,DECADENT FLAVOR,9148  LOUISIANA ST  E,MERRILLVILLE,IN,46410
2247009-20130816,2268883,"PALETERIA OSO POLAR, INC.","PALETERIA OSO POLAR, INC.",5633 W DIVERSEY AVE 1ST,CHICAGO,IL,60639
2211297-20190316,2642757,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2718464-20220316,2830407,ANTICONQUISTA CAFE LLC,ANTICONQUISTA CAFE,324 N LEAVITT ST,CHICAGO,IL,60612
2256507-20170516,2521304,JUST DESSERTS 4 YOU - MS. TITTLE'S CUPCAKES CORP.,MS. TITTLE'S CUPCAKES,324 N LEAVITT ST 1ST 100,CHICAGO,IL,60612
2279165-20130919,2279165,CHICAGO LUNCHBOX LLC,CHICAGO LUNCHBOX LLC,324 N LEAVITT ST,CHICAGO,IL,60612
2256477-20170616,2527023,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2314232-20140311,2314232,NEIGHBOR CAPITAL LLC,Neighbor Capital,3447 W 26TH ST,CHICAGO,IL,60623
2211588-20130316,2229023,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2252829-20160316,2443790,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2252759-20160816,2472806,"LA AZTECA PALETERIA, INC.",LA AZTECA PALETERIA,3018 W CERMAK RD,CHICAGO,IL,60623
2364143-20161016,2486835,JAMAICA ISLAND JERK CHICKEN INCORPORATED,JAMAICA ISLAND JERK CHICKEN,5058 S HALSTED ST 1 C,CHICAGO,IL,60609
2211448-20121229,2211448,PAPA T'S ITALIANO,PAPA T'S ITALIANO,2843-2847 W 63RD ST,CHICAGO,IL,60629
2211372-20160416,2447977,LEONARDO LOPEZ,BAMBI,2051 W 47TH ST,CHICAGO,IL,60609
2762503-20221016,2866925,"MEDITERRANEAN STOP, INC.",MEDITERRANEAN STOP,135 N KEDZIE AVE,CHICAGO,IL,60612
2327399-20170116,2500085,KOSHER Q LLC,MILT'S BBQ,2300 S THROOP ST,CHICAGO,IL,60608
2256473-20150616,2396292,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2483219-20160921,2483219,"ERNESTINE'S PRODUCE STAND, INC.","ERNESTINE'S PRODUCE STAND, INC.",16 E 35TH ST,CHICAGO,IL,60616
2368496-20170916,2547377,PERK UP INC.,DA PIZZA DUDE,2300 S THROOP ST,CHICAGO,IL,60608
2256468-20210616,2784044,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
1905155-20120116,2126022,THUNDERBIRD CATERING CO.,THUNDERBRID CATERING,1204 W 36TH ST,CHICAGO,IL,60609
2269917-20130806,2269917,BRIDGEPORT PASTY LLC,"Bridgeport Pasty, LLC",3142 S MORGAN ST 1ST,CHICAGO,IL,60608
2293261-20140424,2293261,FOOD TRUCK COMPANY LLC,LA BOULANGERIE FOOD TRUCK,324 N LEAVITT ST,CHICAGO,IL,60612
2493313-20181116,2625794,"MR. QUILES, INC.",MR. QUILES MEXICAN FOOD,2300 S THROOP ST,CHICAGO,IL,60608
2256468-20150616,2396291,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2314231-20140311,2314231,NEIGHBOR CAPITAL LLC,Neighbor Capital,2581 S HARDING AVE,CHICAGO,IL,60623
2102949-20110701,2102949,JUAN ORNELAS,JD FREEZ,8622 S COMMERCIAL AVE 1ST,CHICAGO,IL,60617
2256343-20210616,2784031,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2211594-20190316,2644878,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2641546-20190426,2641546,ERNESTO OZUNA,TAMALES Y RESTAURANT COSTA,10148 S EWING AVE,CHICAGO,IL,60617
2211565-20210316,2769430,REYNA DE SABORES INC.,PALETERIA REINA DE SABORES,3015 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2220008-20210816,2794792,"DELICIOUS DEEP FREEZE, LLC",DIPPIN' DOTS ICE CREAM,324 N LEAVITT ST,CHICAGO,IL,60612
2211286-20121229,2211286,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING CO,1204 W 36TH PL,CHICAGO,IL,60609
2583371-20180531,2583371,"DA LOBSTA RIVER NORTH, LLC",DA LOBSTA FRENCH MARKET,131 N CLINTON ST  36,CHICAGO,IL,60661
2551090-20190216,2640575,LA MIXTECA POBLANA 2 LLC,LA MIXTECA POBLANA,2300 S THROOP ST,CHICAGO,IL,60608
2163804-20120801,2163804,TLSS CHICAGO LLC,LITTLE SALAD SHOP,1103 W GRAND AVE,CHICAGO,IL,60642
2211492-20200816,2735282,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 9,CHICAGO,IL,60623
2252830-20160316,2443789,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2256344-20170616,2527003,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2385449-20230316,2900687,"PALETERIA CARRUCEL,INC.",PALETERIA CARRUCEL,6317 W GRAND AVE,CHICAGO,IL,60639
2835549-20240516,2960646,HAIRE'S GULF SHRIMP INCORPORATED,HAIRE'S GULF SHRIMP,1900 N AUSTIN AVE,CHICAGO,IL,60639
2211308-20170316,2507463,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2233054-20150316,2378265,"TGL GROUP, LLC",TGL GROUP - JERK,2300 S THROOP ST,CHICAGO,IL,60608
2211370-20121229,2211370,LEONARDO LOPEZ,BAMBI,2051 W 47TH ST,CHICAGO,IL,60609
2671708-20190709,2671708,LITTLE LULU'S ITALIAN ICE INC.,LITTLE LULU'S ITALIAN ICE,5035 W MONTROSE AVE 1,CHICAGO,IL,60641
2256475-20130520,2256475,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2256382-20190616,2670628,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2271164-20130911,2271164,K INTERCONTINENTAL RESTAURANT/BAR INC.,"K INTERCONTINENTAL RESTAURANT/ BAR, INC.",1535 W 79TH ST 1ST,CHICAGO,IL,60620
2781631-20210714,2781631,VESSEL IL OPERATIONS LLC,REEF KITCHENS,135 N KEDZIE AVE,CHICAGO,IL,60612
2211498-20121229,2211498,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 15,CHICAGO,IL,60623
2211460-20130916,2274178,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2862878-20221219,2862878,"REINA'S CAKES, LLC",REINA'S CAKES,1801 N SPAULDING AVE,CHICAGO,IL,60647
2555473-20171017,2555473,"We Got the Beef, Inc.",AL'S BEEF,3931 S LEAVITT ST,CHICAGO,IL,60609
2211277-20121229,2211277,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING,1204 W 36TH PL,CHICAGO,IL,60609
2211343-20150516,2386999,FELIPE BENITEZ,PHILLIP'S ICE CREAM,4221 N KEDZIE AVE 1ST,CHICAGO,IL,60618
2718464-20240316,2950910,ANTICONQUISTA CAFE LLC,ANTICONQUISTA CAFE,324 N LEAVITT ST,CHICAGO,IL,60612
1476472-20120116,2126007,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING,1204 W 36TH PL,CHICAGO,IL,60609
2211432-20121229,2211432,"PARS ICE CREAM CO, INC.",PARS ICE CREAM CO. INC.,4825 W ARTHINGTON ST,CHICAGO,IL,60644
2211485-20121229,2211485,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 2,CHICAGO,IL,60623
1804350-20120116,2126018,THUNDERBIRD CATERING CO.,THUNDERBIRD CATERING CO,1204 W 36TH PL,CHICAGO,IL,60609
2211445-20121229,2211445,PAPA T'S ITALIANO,PAPA T'S ITALIANO,2843 - 2847 W 63RD ST,CHICAGO,IL,60629
2211299-20190316,2642759,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6855 N CLARK ST,CHICAGO,IL,60626
2583255-20180511,2583255,"THREE LEGGED FOODS, LLC",THREE LEGGED TACOS,2300 S THROOP ST,CHICAGO,IL,60608
2464877-20160622,2464877,YOLIS TAMALES LLC,YOLIS TAMALES,5002 S WESTERN AVE 1ST,CHICAGO,IL,60609
2451367-20160324,2451367,STEVE THOMAS,STEVE'S 77 ICE CREAM,7451 W 100TH PL,BRIDGEVIEW,IL,60455
2283839-20131024,2283839,"CAP B, INC.",HAROLDS CHICKEN #55,2300 S THROOP ST,CHICAGO,IL,60608
2211465-20150916,2414796,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2385445-20230316,2900689,"PALETERIA CARRUCEL,INC.",PALETERIA CARRUCEL,6317 W GRAND AVE,CHICAGO,IL,60639
2211345-20130516,2241678,FELIPE BENITEZ,PHILLIP'S ICE CREAM,2113 N MAJOR AVE,CHICAGO,IL,60639
2470451-20160622,2470451,YOLIS TAMALES LLC,YOLIS TAMALES,5002 S WESTERN AVE 1ST,CHICAGO,IL,60609
2379908-20150211,2379908,NEIGHBOR CAPITAL LLC,NEIGHBOR CAPITAL LLC,3511 W FILLMORE ST 1ST,CHICAGO,IL,60624
2245995-20170816,2540137,"PALETERIA OSO POLAR, INC.",PALETERIA OSO POLAR,6538 N CLARK ST 1 1,CHICAGO,IL,60626
2808716-20231016,2928412,"LIL BUDDY'S, INC.",LIL BUDDY'S INC,2300 S THROOP ST,CHICAGO,IL,60608
2470587-20210316,2770005,LA HUMITA ON WHEELS INC.,LA HUMITA ON WHEELS,2300 S THROOP ST 1,CHICAGO,IL,60608
2211372-20121229,2211372,LEONARDO LOPEZ,BAMBI,2051 W 47TH ST,CHICAGO,IL,60609
2405902-20170916,2548159,THE CAJUN CONNOISSEUR LLC,THE CAJUN CONNOISSEUR LLC,2300 S THROOP ST,CHICAGO,IL,60608
2822868-20220121,2822868,VESSEL IL OPERATIONS LLC,Wendy's by REEF,135 N KEDZIE AVE,CHICAGO,IL,60612
2211515-20130415,2211515,ORANGE ON GRAND INC.,ORANGE,730 W GRAND AVE 1ST AND 2ND,CHICAGO,IL,60654
2379919-20150211,2379919,NEIGHBOR CAPITAL LLC,NEIGHBOR CAPITAL LLC,3511 W FILLMORE ST 1ST,CHICAGO,IL,60624
2256480-20150616,2396299,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2549857-20170821,2549857,HUBERT POWELL,3JJJ'S BETTER TASTE JAMAICAN JERK RESTAURANT,409 E 103RD ST 1,CHICAGO,IL,60628
2211347-20150516,2387003,FELIPE BENITEZ,PHILLIP'S ICE CREAM,2113 N MAJOR AVE,CHICAGO,IL,60639
2211614-20121229,2211614,SILVIA VILLASENOR,ALASKA PALETERIA Y NEVERIA,3446 W IRVING PARK RD,CHICAGO,IL,60618
2718464-20200529,2718464,ANTICONQUISTA CAFE LLC,ANTICONQUISTA CAFE,324 N LEAVITT ST,CHICAGO,IL,60612
2256370-20170616,2527008,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2211553-20130316,2228981,REYNA DE SABORES INC.,PALETERIA REINA DE SABORES,3015 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2211464-20130916,2274182,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2256457-20130520,2256457,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2374042-20150220,2374042,BISI INC.,BISI RESTAURANT,853 S ROSELLE RD,SCHAMBURG,IL,60193
2211564-20150316,2378019,REYNA DE SABORES INC.,PALETERIA REINA DE SABORES,3015 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2211491-20160816,2473510,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 8,CHICAGO,IL,60623
2506235-20170112,2506235,"CARNITAS,CHELAS AND CHICAS COMPANY #11",PALETERIA Y NEVERIA LA MEXICANA YOGURT AND CHURRO SHOP LTD,4171 S ARCHER AVE,CHICAGO,IL,60632
2658758-20211016,2806020,CYNTHIA'S GUMBO EXPRESS INC.,CYNTHIA'S GUMBO EXPRESS,2300 S THROOP ST,CHICAGO,IL,60608
2109292-20110822,2109292,"FFK CULTURE, LLC",CULTURE,2637 S THROOP ST 1 1,CHICAGO,IL,60608
2256370-20130520,2256370,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2555660-20210216,2765584,RAMON TORRES III,AZTEC DAVE'S FOOD TRUCK,2300 S THROOP ST 1,CHICAGO,IL,60608
2397122-20150923,2397122,A.SWEETS GIRL LLC,A.SWEETS GIRL LLC,2300 S THROOP ST 1ST,CHICAGO,IL,60608
2423842-20160616,2462464,KOKO'S GRILL LLC,BOB CHA II,2300 S THROOP ST,CHICAGO,IL,60608
2211593-20150316,2378041,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2252806-20140316,2314991,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2211594-20150316,2378042,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2211413-20130516,2242070,JOSE LOPEZ,PALETERIA JALISCO,4219 N KEDZIE AVE,CHICAGO,IL,60618
2211304-20150316,2375461,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2211485-20180816,2604716,PALETERIA AZTECA INC.,PALETERIA AZTECA #2,3119 W CERMAK RD 1ST CART 2,CHICAGO,IL,60623
2211538-20131216,2292392,"PUEBLA ICE CREAM, INC.",PUEBLA ICE CREAM,4601 N ELSTON AVE 1,CHICAGO,IL,60630
2252813-20160316,2443775,RAUL MARTINEZ,PALETERIA AYUTLA,2404 W 46TH PL,CHICAGO,IL,60632
2211457-20130916,2274175,"ISLA TROPICAL, INC.",ISLA TROPICAL,2335 N CICERO AVE,CHICAGO,IL,60639
2368923-20150625,2368923,BSCW ON WHEELS LLC,BIG SHOULDERS COFFEE,324 N LEAVITT ST,CHICAGO,IL,60612
2831052-20230111,2831052,BIRRIERIA Y TAQUERIA EL ARANDAS LLC,BIRRIERIA Y TAQUERIA EL ARANDAS LLC,3233-3237 W CERMAK RD 1ST,CHICAGO,IL,60623
2256386-20170616,2527011,PANCHO' S ICE CREAM LLC,PANCHO' S ICE CREAM,4055 W 31ST ST 1ST,CHICAGO,IL,60623
2211310-20150316,2375467,"PALETERIAS MONARCA, CORP.",PALETERIA MONARCA,6955 N CLARK ST,CHICAGO,IL,60626
2211593-20190316,2644880,"PALETERIA BELMONT, INC.",ARCO IRIS,2950 W BELMONT AVE 1 1,CHICAGO,IL,60618
2615557-20180906,2615557,EVELYN NOA,CAFE MEDIA NOCHE,2300 S THROOP ST,CHICAGO,IL,60608
2314214-20140311,2314214,NEIGHBOR CAPITAL LLC,Neighbor Capital,500 W MADISON ST,CHICAGO,IL,60661
2211557-20210316,2769425,REYNA DE SABORES INC.,PALETERIA REINA DE SABORES,3015 W LAWRENCE AVE 1ST,CHICAGO,IL,60625
2289758-20160816,2473715,PIZZA YOU CAN'T REFUSE INC.,CAPONIES TRATTORIA,7419 W IRVING PARK RD 1ST,CHICAGO,IL,60634
2549190-20180731,2549190,"LA COMODITA, LLC","LA COMODITA, LLC",2300 S THROOP ST 1,CHICAGO,IL,60608
2840818-20230116,2880868,"MR. QUILES, INC.",MR. QUILES MEXICAN FOOD,2300 S THROOP ST,CHICAGO,IL,60608
2211535-20151216,2430942,"PUEBLA ICE CREAM, INC.",PUEBLA ICE CREAM,4601 N ELSTON AVE 1ST,CHICAGO,IL,60630
2594969-20180601,2594969,TAQUERIA LOS PATRONCITOS CO.,LA PATRONA,2300 S THROOP ST,CHICAGO,IL,60608
